DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	6p22.2	6	26336468	HLA	AL021917.1 - BTN3A2	ENSG00000287050	ENSG00000186470		4568	28691	rs9366651-T	rs9366651	0	9366651	TF_binding_site_variant	1	0.51	3E-28	27.522878745280337		0.029	[0.024-0.034] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	11q13.4	11	73232438	P2RY2	P2RY2			ENSG00000175591			rs149467613-A	rs149467613	0	149467613	intron_variant	0	0.05	3E-8	7.522878745280337		0.034	[0.022-0.046] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	2q35	2	218890289	WNT10A	WNT10A			ENSG00000135925			rs121908120-A	rs121908120	0	121908120	missense_variant	0	0.03	2E-22	21.69897000433602		0.081	[0.065-0.097] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	15q26.1	15	89471714	RHCG	RHCG			ENSG00000140519			rs2072693-T	rs2072693	0	2072693	3_prime_UTR_variant	0	0.48	5E-8	7.301029995663981		0.014	[0.0089-0.0191] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	17q21.32	17	47592158	NPEPPS	NPEPPS			ENSG00000141279			rs3865314-A	rs3865314	0	3865314	intron_variant	0	0.51	1E-8	8.0		0.015	[0.0099-0.0201] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	16q12.1	16	51177684	SALL1	AC087564.1, AC009166.2			ENSG00000285367, ENSG00000280344			rs1108343-T	rs1108343	0	1108343	non_coding_transcript_exon_variant	0	0.36	1E-8	8.0		0.016	[0.011-0.021] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	19p13.11	19	18608036	CRLF1	TMEM59L			ENSG00000105696			rs2238651-T	rs2238651	0	2238651	intron_variant	0	0.24	4E-8	7.3979400086720375		0.017	[0.011-0.023] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	2q32.1	2	185056965	ZNF804A	ZNF804A - AC009315.1	ENSG00000170396	ENSG00000286797		117473	368098	rs263771-A	rs263771	0	263771	intergenic_variant	1	0.23	7E-9	8.154901959985743		0.018	[0.012-0.024] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	5p12	5	44539351	FGF10	LINC02224			ENSG00000249203			rs1482698-C	rs1482698	0	1482698	intron_variant	0	0.38	1E-13	13.0		0.02	[0.015-0.025] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	1q42.12	1	226681217	ITPKB	ITPKB			ENSG00000143772			rs3820640-T	rs3820640	0	3820640	intron_variant	0	0.84	3E-8	7.522878745280337		0.02	[0.013-0.027] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	9q33.3	9	125899321	PBX3	PBX3			ENSG00000167081			rs10987008-A	rs10987008	0	10987008	intron_variant	0	0.64	7E-14	13.154901959985743		0.021	[0.016-0.026] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	18q21.32	18	60257590	MC4R	AC090771.1 - AC090621.1	ENSG00000267620	ENSG00000267401		59418	36546	rs28822480-A	rs28822480	0	28822480	intergenic_variant	1	0.29	7E-13	12.154901959985743		0.021	[0.015-0.027] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	1p21.1	1	103822256	AMY1C	AMY1C - AL136455.1	ENSG00000187733	ENSG00000225191		63566	104311	rs72694438-A	rs72694438	0	72694438	intergenic_variant	1	0.21	2E-10	9.698970004336019		0.021	[0.015-0.027] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	22q12.2	22	29896823	MTMR3	MTMR3			ENSG00000100330			rs140357883-?	rs140357883	0	140357883	intron_variant	0	0.84	2E-9	8.698970004336019		0.022	[0.015-0.029] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	2p23.2	2	29393789	ALK	ALK			ENSG00000171094			rs80270335-T	rs80270335	0	80270335	intron_variant	0	0.09	2E-9	8.698970004336019		0.027	[0.018-0.036] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	17q21.32	17	48558287	HOXB-AS2	HOXB-AS3, HOXB-AS2, HOXB3			ENSG00000233101, ENSG00000239552, ENSG00000120093			rs9905793-A	rs9905793	0	9905793	intron_variant	0	0.091	7E-9	8.154901959985743		0.027	[0.018-0.036] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	2p25.3	2	417167	FAM150B	AC105393.2 - AC105393.1	ENSG00000236856	ENSG00000226277		282	3890	rs62106258-T	rs62106258	0	62106258	intergenic_variant	1	0.95	9E-12	11.045757490560675		0.042	[0.03-0.054] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	5q31.1	5	135174297	C5orf66	C5orf66			ENSG00000224186			rs1122171-T	rs1122171	0	1122171	intron_variant	0	0.59	3E-62	61.52287874528034		0.044	[0.039-0.049] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	3q29	3	193676936	OPA1	OPA1			ENSG00000198836			rs185566659-A	rs185566659	0	185566659	intron_variant	0	0.032	2E-9	8.698970004336019		0.045	[0.03-0.06] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces	14,976 European ancestry individuals, 11,816 Hispanic/Latino individuals	NA	5q31.1	5	135174297	C5orf66	C5orf66			ENSG00000224186			rs1122171-T	rs1122171	0	1122171	intron_variant	0	0.59	2E-13	12.698970004336019		0.064	[0.047-0.081] unit increase	Affymetrix, Illumina [at least 8900000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST008302	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces	14,976 European ancestry individuals, 11,816 Hispanic/Latino individuals	NA	15q22.2	15	63347217	CA12	CA12			ENSG00000074410			rs72748935-T	rs72748935	0	72748935	intron_variant	0	0.46	2E-8	7.698970004336019		0.052	[0.034-0.07] unit decrease	Affymetrix, Illumina [at least 8900000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST008302	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	5p14.1	5	26927939	CDH9	CDH9			ENSG00000113100			rs55769264-A	rs55769264	0	55769264	intron_variant	0	0.45	3E-8	7.522878745280337		0.015	[0.0097-0.0203] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	2p23.3	2	24918669	ADCY3	ADCY3			ENSG00000138031			rs11676272-A	rs11676272	0	11676272	missense_variant	0	0.52	1E-8	8.0		0.015	[0.0099-0.0201] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	12p13.2	12	10551751	KLRAP1	SLC25A39P2 - LINC02446	ENSG00000257016	ENSG00000256039		216	1611	rs10772314-A	rs10772314	0	10772314	intergenic_variant	1	0.4	3E-8	7.522878745280337		0.015	[0.0097-0.0203] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	3p24.3	3	18811205	KCNH8	SATB1-AS1			ENSG00000228956			rs9831002-T	rs9831002	0	9831002	intron_variant	0	0.49	9E-10	9.045757490560675		0.016	[0.011-0.021] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	2q24.1	2	154813691	KCNJ3	KCNJ3			ENSG00000162989			rs2652452-A	rs2652452	0	2652452	intron_variant	0	0.45	3E-9	8.522878745280337		0.016	[0.011-0.021] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	2p13.3	2	69477205	AAK1	AAK1			ENSG00000115977			rs5831974-?	rs5831974	0	5831974	intron_variant	0	0.45	7E-10	9.154901959985743		0.016	[0.011-0.021] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	15q25.1	15	78623522	CHRNA3	CHRNA3 - CHRNB4	ENSG00000080644	ENSG00000117971		2227	589	rs10851907-A	rs10851907	0	10851907	intergenic_variant	1	0.41	1E-9	9.0		0.016	[0.011-0.021] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	17q24.3	17	70402971	KCNJ2	AC011990.1 - AC005771.1	ENSG00000267109	ENSG00000267471		34055	225946	rs34559440-T	rs34559440	0	34559440	intergenic_variant	1	0.68	1E-8	8.0		0.016	[0.011-0.021] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	17q24.3	17	72341986	LOC100499467	LINC00511			ENSG00000227036			rs7217268-A	rs7217268	0	7217268	intron_variant	0	0.38	1E-9	9.0		0.016	[0.011-0.021] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	8p23.1	8	9372179	LOC157273	AC021242.2, AC022784.1			ENSG00000254237, ENSG00000248538			rs898797-T	rs898797	0	898797	intron_variant	0	0.59	2E-8	7.698970004336019		0.015	[0.0097-0.0203] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	10p14	10	9978231	STFA1P	LINC02663 - LINC02670	ENSG00000228636	ENSG00000224788		100171	80491	rs7918807-T	rs7918807	0	7918807	intergenic_variant	1	0.52	4E-8	7.3979400086720375		0.015	[0.0097-0.0203] unit increase	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
